codigo,descripcion,uvr1,uvr2,uvr3,valor_facturar_nivel1,valor_facturar_nivel2,valor_facturar_nivel3,anestesia_nivel1,anestesia_nivel2,anestesia_nivel3
65175,Remoción  de implante ocular.,9,,5,134.28,144.27,158.76,54.54,60.599999999999994,66.7
65205,Extracción de cuerpo extraño externo conjuntival superficial.,0.7,,5,10.443999999999999,11.221,12.347999999999999,54.54,60.599999999999994,66.7
65210,"Cuerpo extraño incluido en la conjuntiva, sin perforar la esclera.",0.8,,5,11.936,12.824000000000002,14.112000000000002,54.54,60.599999999999994,66.7
65220,"Extracción de cuerpo extraño corneano, sin uso de lámpara de hendidura.",0.8,,5,11.936,12.824000000000002,14.112000000000002,54.54,60.599999999999994,66.7
65222,"Extracción de cuerpo extraño corneano, con lámpara de hendidura.",1.2,,5,17.904,19.236,21.168,54.54,60.599999999999994,66.7
65235,Remoción de cuerpo extraño intraocular; de la cámara anterior o cristalino,17.3,,5,258.116,277.319,305.172,54.54,60.599999999999994,66.7
65260,"Remoción de cuerpo extraño intraocular; del segmento posterior, extracción de tipo magnético vía anterior  o posterior.",23,,5,343.16,368.69000000000005,405.72,54.54,60.599999999999994,66.7
65265,"Remoción de cuerpo extraño intraocular; del segmento posterior, extracción no magnética.",23,,5,343.16,368.69000000000005,405.72,54.54,60.599999999999994,66.7
65270,"Reparo de laceración conjuntival con o sin heridas no perforantes de esclera, sutura directa.",2.6,,5,38.792,41.678000000000004,45.864000000000004,54.54,60.599999999999994,66.7
65272,"Reparo de la conjuntiva con movilización y reacomodación, sin  hospitalización.",3.9,,5,58.187999999999995,62.517,68.796,54.54,60.599999999999994,66.7
65273,"Reparo de la conjuntiva, con movilización y reacomodación con  hospitalización.",6.5,,5,96.98,104.19500000000001,114.66,54.54,60.599999999999994,66.7
65275,Reparo de la córnea no perforante con o sin extracción de cuerpo  extraño.,8.6,,5,128.31199999999998,137.858,151.704,54.54,60.599999999999994,66.7
65280,"Reparo de la córnea y/o escalera, perforante sin compromiso del tejido  uveal.",15.4,,5,229.768,246.86200000000002,271.656,54.54,60.599999999999994,66.7
65285,"Reparo de córnea y/o esclera, perforadas, con reposición o resección de  tejido uveal",16.5,,5,246.18,264.495,291.06,54.54,60.599999999999994,66.7
65286,"Aplicación de tejido de unión, en heridas de córnea y/o esclera.",12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
65290,"Reparo de la herida con compromiso de músculos extra oculares, tendones y/o capsula de tenon.",12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
65400,"Escisión de lesión corneana mediante queratectomia lamelar, excepto pterigio.",9.6,,5,143.232,153.888,169.344,54.54,60.599999999999994,66.7
65410,Biopsia de córnea.,6,,5,89.52,96.18,105.84,54.54,60.599999999999994,66.7
65420,"Resección o transposición de pterigion, sin injerto.",6,,5,89.52,96.18,105.84,54.54,60.599999999999994,66.7
65426,"Resección o transposición de pterigion, con injerto ",8.4,,5,125.328,134.65200000000002,148.17600000000002,54.54,60.599999999999994,66.7
65430,"Raspado de la córnea para diagnóstico, para coloración y/o cultivo.",0.6,,5,8.952,9.618,10.584,54.54,60.599999999999994,66.7
65435,Despitelizacion con o sin cauterización química.,1,,5,14.92,16.03,17.64,54.54,60.599999999999994,66.7
65436,Despitelizacion con o sin cauterización química. Con aplicación de un agente quelante como edta.,2.6,,5,38.792,41.678000000000004,45.864000000000004,54.54,60.599999999999994,66.7
65450,"Destrucción de lesión corneal con crioterapia, fotocoagulación o termocauterizacion.",1.7,,5,25.364,27.251,29.988,54.54,60.599999999999994,66.7
65600,"Punciones múltiples de córnea anterior (ej.: por erosión corneal, tatuaje).",7.2,,5,107.424,115.41600000000001,127.00800000000001,54.54,60.599999999999994,66.7
65710,Queratoplastia (trasplante corneal) lamelar,24,,6,358.08,384.72,423.36,65.448,72.72,80.03999999999999
65730,Queratoplastia penetrante (excepto en afaquia),29.5,,6,440.14,472.88500000000005,520.38,65.448,72.72,80.03999999999999
65750,Queratoplastia penetrante en afaquia.,35,,6,522.2,561.0500000000001,617.4,65.448,72.72,80.03999999999999
65755,Queratoplastia penetrante en pseudoafaquia,25,,6,373.0,400.75,441.0,65.448,72.72,80.03999999999999
65756,Queratoplastia implante de anillos intraestromales,18,,6,268.56,288.54,317.52,65.448,72.72,80.03999999999999
65757,Preparación de auto injerto corneal endotelial antes del trasplante ,9.8,,6,146.216,157.09400000000002,172.872,65.448,72.72,80.03999999999999
65760,Queratomileuisis ,22.4,,5,334.20799999999997,359.072,395.13599999999997,54.54,60.599999999999994,66.7
65765,Queratofaquia.,24.5,,6,365.54,392.735,432.18,65.448,72.72,80.03999999999999
65767,Epiqueratoplastia,19.6,,5,292.432,314.18800000000005,345.744,54.54,60.599999999999994,66.7
65770,Queratoprotesis.,30,,6,447.6,480.90000000000003,529.2,65.448,72.72,80.03999999999999
65771,Queratotomia radial,9.8,,5,146.216,157.09400000000002,172.872,54.54,60.599999999999994,66.7
65772,Incisión corneal para corrección de astigmatismo inducido quirúrgicamente,17,,5,253.64,272.51,299.88,54.54,60.599999999999994,66.7
65775,Resección en cuna de córnea  para corrección de astigmatismo inducido quirúrgicamente.,22,,5,328.24,352.66,388.08000000000004,54.54,60.599999999999994,66.7
65778,"Colocación de membrana amniótica de la superficie ocular, de una herida por quemadura, en un proceso de cicatrización por segunda intención.",2.1,,5,31.332,33.663000000000004,37.044000000000004,54.54,60.599999999999994,66.7
65779,"Colocación de membrana amniótica de la superficie ocular; capa única, suturada.",8,,5,119.36,128.24,141.12,54.54,60.599999999999994,66.7
65780,Reconstrucción de superficie ocular; trasplante de membrana amniótica.,7.2,,5,107.424,115.41600000000001,127.00800000000001,54.54,60.599999999999994,66.7
65781,Aloinjerto de células del limbo. (ej.: donante vivo o cadavérico),11,,5,164.12,176.33,194.04000000000002,54.54,60.599999999999994,66.7
65782,Autoinjerto conjuntival límbico (incluye la obtención del injerto).,9.5,,5,141.74,152.28500000000003,167.58,54.54,60.599999999999994,66.7
65800,Paracentesis de cámara anterior para aspiración diagnostica de humor acuoso. (procedimiento separado),3,,5,44.76,48.09,52.92,54.54,60.599999999999994,66.7
65805,Paracentesis de cámara anterior para aspiración diagnostica de humor acuoso. (Procedimiento separado) con liberación terapéutica de humor acuoso.,2.5,,5,37.3,40.075,44.1,54.54,60.599999999999994,66.7
65810,Paracentesis de cámara anterior para aspiración diagnostica de humor acuoso. (Procedimiento separado) con extracción de vítreo y/o disección de membrana hialoidea  anterior con o sin inyección de aire.,10,,5,149.2,160.3,176.4,54.54,60.599999999999994,66.7
65815,Extracción de sangre con o sin irrigación; con o sin inyección de aire.,15,,5,223.8,240.45000000000002,264.6,54.54,60.599999999999994,66.7
65820,Goniotomia.,12.6,,4,187.992,201.978,222.264,43.632,48.48,53.36
65850,Trabeculotomia ab externo.,18.4,,5,274.52799999999996,294.952,324.57599999999996,54.54,60.599999999999994,66.7
65855,"Trabeculotomia con cirugía láser, una o más sesiones.",10,,5,149.2,160.3,176.4,54.54,60.599999999999994,66.7
65860,Liberación de adherencias del segmento anterior con técnica laser(procedimiento separado),5.9,,5,88.028,94.57700000000001,104.07600000000001,54.54,60.599999999999994,66.7
65865,"Liberación de adherencias del segmento anterior, técnica insicional, con o sin inyección de aire o liquido (procedimiento separado); para goniosinequia",12.6,,5,187.992,201.978,222.264,54.54,60.599999999999994,66.7
65870,Liberación de  sinequia anterior excepto goniosinequias.,11.4,,5,170.088,182.74200000000002,201.096,54.54,60.599999999999994,66.7
65875,Sinequiotomia posterior.,12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
65880,Adherencias corneo- vitreales.,12.6,,5,187.992,201.978,222.264,54.54,60.599999999999994,66.7
65900,Remoción de epitelizacion de  cámara anterior.,15.6,,5,232.75199999999998,250.068,275.184,54.54,60.599999999999994,66.7
65920,Extirpación material implantado cámara anterior.,24,,5,358.08,384.72,423.36,54.54,60.599999999999994,66.7
65930,Extirpación coagulo cámara anterior.,12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
66020,Inyección de aire o liquido en cámara anterior.(procedimiento separado),3.3,,5,49.236,52.899,58.211999999999996,54.54,60.599999999999994,66.7
66030,Inyección de medicación en cámara anterior.,3.5,,5,52.22,56.105000000000004,61.74,54.54,60.599999999999994,66.7
66130,Extirpación lesión escleral.,4.6,,5,68.63199999999999,73.738,81.14399999999999,54.54,60.599999999999994,66.7
66150,Fistulización de esclera por glaucoma mediante trepanación con iridectomía.,16.7,,5,249.164,267.701,294.588,54.54,60.599999999999994,66.7
66155,Termocauterizacion con iridectomía.,16.1,,5,240.21200000000002,258.083,284.004,54.54,60.599999999999994,66.7
66160,"Esclerectomia con  punch o tijeras, con iridectomía.",16.1,,5,240.21200000000002,258.083,284.004,54.54,60.599999999999994,66.7
66165,Iridencleisis o iridostasis.,17.3,,5,258.116,277.319,305.172,54.54,60.599999999999994,66.7
66170,"Trabeculectomia ab externo, en ausencia de cirugía anterior.",17.3,,5,258.116,277.319,305.172,54.54,60.599999999999994,66.7
66172,Trabeculectomia ab externo por cicatrización de cirugía o trauma  ocular previo (no incluye inyección de agentes antifibroticos),20.7,,5,308.844,331.821,365.148,54.54,60.599999999999994,66.7
66174,"Dilatación transluminal del canal de arco ocular, sin retención del stent.",32.5,,5,484.9,520.975,573.3000000000001,54.54,60.599999999999994,66.7
66175,Con retención del stent.,37.8,,5,563.976,605.934,666.7919999999999,54.54,60.599999999999994,66.7
66180,"Shunt del humor acuoso al reservorio extraocular (ej.: molteno, sclocket, denver-kruin).",16.7,,5,249.164,267.701,294.588,54.54,60.599999999999994,66.7
66185,Revisión del shunt del humor acuoso al reservorio extraocular.,12.1,,5,180.53199999999998,193.963,213.444,54.54,60.599999999999994,66.7
66220,"Reparo de estafiloma escleral, sin injerto.",20,,5,298.4,320.6,352.8,54.54,60.599999999999994,66.7
66225,"Reparo de estafiloma escleral, con injerto.",24,,5,358.08,384.72,423.36,54.54,60.599999999999994,66.7
66250,"Revisión y reparo  de heridas quirúrgicas del segmento anterior de cualquier tipo, temprano o tardío. Procedimiento mayor o menor.",10,,5,149.2,160.3,176.4,54.54,60.599999999999994,66.7
66500,Iridectomía mediante incisión sin transfixión.,8.4,,5,125.328,134.65200000000002,148.17600000000002,54.54,60.599999999999994,66.7
66505,"Iridectomía mediante incisión con transfixión, como por  iris abombado.",8.4,,5,125.328,134.65200000000002,148.17600000000002,54.54,60.599999999999994,66.7
66600,Iridectomía con incisión corneo o corneaescleral para extirpación de lesión.,16.1,,6,240.21200000000002,258.083,284.004,65.448,72.72,80.03999999999999
66605,Iridectomía con incisión corneo o corneaescleral para extirpación de lesión. Con ciclectomia,25.3,,6,377.476,405.559,446.29200000000003,65.448,72.72,80.03999999999999
66625,Iridectomía  periférica para glaucoma. (procedimiento separado),11.5,,6,171.58,184.34500000000003,202.86,65.448,72.72,80.03999999999999
66630,Iridectomía  sectorial para glaucoma (procedimiento separado).,11.5,,6,171.58,184.34500000000003,202.86,65.448,72.72,80.03999999999999
66635,Iridectomía óptica. (procedimiento separado),11.5,,6,171.58,184.34500000000003,202.86,65.448,72.72,80.03999999999999
66680,Reparo de iris y cuerpo ciliar.  (como para iridodialisis),13.8,,5,205.89600000000002,221.21400000000003,243.43200000000002,54.54,60.599999999999994,66.7
66682,"Sutura de iris, cuerpo ciliar. (procedimiento separado), con reparación de sutura a través de pequeña incisión",17.3,,5,258.116,277.319,305.172,54.54,60.599999999999994,66.7
66700,Destrucción del cuerpo  ciliar; diatermia,10.4,,5,155.168,166.71200000000002,183.45600000000002,54.54,60.599999999999994,66.7
66710,"Ciclofotocoagulacion, transescleral.",10.4,,5,155.168,166.71200000000002,183.45600000000002,54.54,60.599999999999994,66.7
66711,"Ciclofotocoagulacion, endoscópica.",8,,5,119.36,128.24,141.12,54.54,60.599999999999994,66.7
66720,Crioterapia.,10.4,,5,155.168,166.71200000000002,183.45600000000002,54.54,60.599999999999994,66.7
66740,Ciclodialisis.,10.4,,5,155.168,166.71200000000002,183.45600000000002,54.54,60.599999999999994,66.7
66761,"Iridotomia/iridectomía por cirugía láser (ejem. Glaucoma), una o más sesiones",11.5,,6,171.58,184.34500000000003,202.86,65.448,72.72,80.03999999999999
66762,"Iridoplastia por fotocoagulación, una o más sesiones (ejem. Para mejorar la visión por ampliación del ángulo de la cámara anterior)",7.2,,6,107.424,115.41600000000001,127.00800000000001,65.448,72.72,80.03999999999999
66770,Destrucción de quiste o lesión de iris o cuerpo ciliar. (procedimiento no excisional),9,,5,134.28,144.27,158.76,54.54,60.599999999999994,66.7
66820,Disección de catarata secundaria membranosa mediante cuchillete de wheeler.,6.3,,6,93.996,100.989,111.132,65.448,72.72,80.03999999999999
66821,"Cirugía láser (ejem. Yag-laser), uno o más tiempos",6.3,,6,93.996,100.989,111.132,65.448,72.72,80.03999999999999
66825,"Reposición de prótesis de lente intraocular, requiriendo una incisión (procedimiento separado)",12.9,,6,192.46800000000002,206.78700000000003,227.556,65.448,72.72,80.03999999999999
66830,Extracción de catarata membranosa secundaria con incisión corneo-escleral con o sin iridectomía (iridocapsulectomia o iridocapsulotomia).,18,,6,268.56,288.54,317.52,65.448,72.72,80.03999999999999
66840,Extracción del cristalino mediante técnicas de aspiración en una o más etapas.,18,,6,268.56,288.54,317.52,65.448,72.72,80.03999999999999
66850,"Facofragmentacion mecánica o ultrasónica, facoemulsificacion  con aspiración.",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
66852,"Abordaje a la pars plana, con o sin vitrectomia.",16,,6,238.72,256.48,282.24,65.448,72.72,80.03999999999999
66920,"Abordaje a la pars plana,  intracapsular ",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
66930,"Abordaje a la pars plana,   intracapsular para cristalino luxado.",24,,6,358.08,384.72,423.36,65.448,72.72,80.03999999999999
66940,"Abordaje a la pars plana,   extracapsular.",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
66982,"Remoción de catarata extracapsular con inserción de prótesis de lente intraocular (en un solo procedimiento), técnica manual o mecánica (ej.: irrigación y aspiración o facoemulsificacion), compleja, requiriendo dispositivos o técnicas no generalmente usadas en la cirugía rutinaria de catarata (ej.: dispositivo de expansión del iris, sutura de soporte para lente intraocular, o capsulorresis primaria posterior) o realizada en pacientes el estadio de desarrollo ambliogenico.",35.2,,6,525.1840000000001,564.2560000000001,620.9280000000001,65.448,72.72,80.03999999999999
66983,Extracción de catarata intracapsular con inserción de lente intraocular. (un solo tiempo),28,,6,417.76,448.84000000000003,493.92,65.448,72.72,80.03999999999999
66984,"Remoción de catarata extracapsular con inserción de lente intraocular (procedimiento de un solo momento), técnica manual o mecánica (ej., irrigación y aspiración o facoemulsificacion).",28,,6,417.76,448.84000000000003,493.92,65.448,72.72,80.03999999999999
66985,"Implantación de lente intraocular (implantación secundaria), no asociada con remoción de catarata concurrente",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
66986,Cambio de lente intraocular.,22,,6,328.24,352.66,388.08000000000004,65.448,72.72,80.03999999999999
66990,Uso de endoscopio oftálmico (lístelo separadamente en adición al código del procedimiento primario).,1.2,,0,17.904,19.236,21.168,0.0,0.0,0.0
66999,Procedimientos que no se encuentran listados. Segmento anterior,CM (criterio medico),,5,,,,54.54,60.599999999999994,66.7
